-0.16228213906288147,0.10280545800924301,0.15851135551929474,0.9707254767417908,0.00795113667845726,0.0,0.0,-0.3732526898384094,-0.28496888279914856,-0.06411398202180862,0.8431653380393982,0.34333038330078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.16228851675987244,0.10282143205404282,0.1585017889738083,0.9707351922988892,0.007957530207931995,0.0,0.0,-0.3732590973377228,-0.28470364212989807,-0.06407244503498077,0.8432356715202332,0.34333038330078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.16228532791137695,0.10283741354942322,0.15849857032299042,0.9707319140434265,0.007957530207931995,0.0,0.0,-0.3732878267765045,-0.28444480895996094,-0.06407563388347626,0.843337893486023,0.34334316849708557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.16228851675987244,0.10283421725034714,0.1584858000278473,0.9707287549972534,0.00795433484017849,0.0,0.0,-0.3733261823654175,-0.2841763198375702,-0.06410758942365646,0.8434529900550842,0.34334632754325867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.16228532791137695,0.1028086468577385,0.15849217772483826,0.9707287549972534,0.00795113667845726,0.0,0.0,-0.3733389675617218,-0.2838919460773468,-0.06415233761072159,0.8435488343238831,0.34334632754325867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.16228532791137695,0.10278628021478653,0.1585017889738083,0.9707127809524536,0.00795433484017849,0.0,0.0,-0.3733261823654175,-0.2836362421512604,-0.06417790055274963,0.8436095714569092,0.34334632754325867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.16228532791137695,0.10277030616998672,0.15851455926895142,0.9706999659538269,0.007960724644362926,0.0,0.0,-0.3733421266078949,-0.28352439403533936,-0.06416831165552139,0.8436478972434998,0.34334316849708557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.16228851675987244,0.1027735024690628,0.1585177481174469,0.9706999659538269,0.007970313541591167,0.0,0.0,-0.3733421266078949,-0.28354036808013916,-0.06414274126291275,0.8437213897705078,0.34334632754325867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.16228532791137695,0.1027926653623581,0.15851455926895142,0.9707095623016357,0.007970313541591167,0.0,0.0,-0.3733357787132263,-0.2836011052131653,-0.06412038207054138,0.843861997127533,0.34334316849708557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.16228532791137695,0.10279586166143417,0.15849539637565613,0.9707351922988892,0.007963920012116432,0.0,0.0,-0.3733293414115906,-0.28362348675727844,-0.06412038207054138,0.8440825343132019,0.34334632754325867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
